crm,rg,data,hora
3633,21661413,2024-03-25,00:09:20
1999,40938006,2024-12-02,22:58:37
2996,93579756,2024-03-04,21:35:13
3655,91666005,2024-03-31,11:41:33
1798,81151641,2024-12-16,18:13:13
3298,39742980,2024-03-02,14:01:42
2389,51992385,2024-08-06,17:09:23
2118,74025774,2024-05-24,08:06:41
5971,80913102,2024-07-19,03:17:36
5061,72290733,2024-03-01,05:16:01
2188,72528495,2024-08-09,12:03:58
3125,34327290,2024-02-09,21:41:14
1861,69117465,2024-08-25,19:01:06
5830,50866512,2024-07-13,01:24:35
1855,50883606,2024-01-08,09:20:36
3253,24157137,2024-11-12,23:39:27
3884,26305542,2024-10-05,11:28:22
3711,62887479,2024-05-26,19:02:05
2717,26677725,2024-05-07,15:08:31
1465,33127602,2024-08-22,15:33:53
3159,93587526,2024-01-03,08:45:33
4923,82990023,2024-08-22,10:15:28
1958,42505215,2024-10-29,16:05:23
1672,34147803,2024-07-03,02:53:19
4473,89511384,2024-02-21,18:25:40
2762,71690889,2024-06-18,04:52:44
5983,70360665,2024-01-01,20:37:20
2109,47985396,2024-08-15,11:29:18
1453,48762396,2024-06-30,00:34:23
1418,90578982,2024-04-13,03:00:21
2079,35514546,2024-06-25,15:09:27
2980,82791888,2024-12-18,08:22:02
3180,42025029,2024-01-08,13:41:04
2613,79526934,2024-05-13,08:23:07
1931,72167190,2024-06-23,20:26:17
2660,73677678,2024-09-23,18:24:13
2499,75369984,2024-04-12,18:27:16
2095,34930242,2024-02-26,04:33:24
5396,36652074,2024-01-08,12:45:42
2801,84091809,2024-12-09,19:35:05
2238,40135365,2024-11-28,02:25:08
3908,77606190,2024-05-31,12:29:04
4953,82686216,2024-10-12,15:45:29
4155,22272912,2024-12-05,21:02:21
4105,29047575,2024-03-31,09:28:24
1859,46812903,2024-01-25,17:40:34
4126,75599976,2024-04-22,20:52:52
1467,63568131,2024-02-12,23:16:43
1532,43251912,2024-06-30,04:23:04
4901,61140006,2024-05-30,01:52:51
3227,22455507,2024-02-14,15:56:56
2723,97774002,2024-05-19,17:54:38
2288,87456996,2024-10-01,01:18:10
4085,38366136,2024-04-17,10:35:38
4811,50367678,2024-10-28,05:38:15
2732,55532397,2024-04-06,03:44:30
2765,51923232,2024-01-19,00:14:06
5417,26470266,2024-06-23,14:24:00
4320,92219229,2024-07-27,07:51:02
5044,48327276,2024-07-08,21:13:44
3784,68565795,2024-03-09,23:07:47
3616,41970639,2024-06-06,05:02:20
4340,31307868,2024-01-20,22:43:24
3949,45206844,2024-04-27,12:37:34
1857,78729732,2024-07-25,04:25:55
3803,67862610,2024-07-23,21:28:17
2250,86359872,2024-02-07,01:49:03
1879,26448510,2024-04-21,07:46:46
5411,42376233,2024-02-06,18:23:35
3246,66234018,2024-11-22,00:57:41
1749,59549487,2024-11-21,19:27:42
5684,81618618,2024-02-12,21:05:56
5468,97822953,2024-11-10,07:47:32
4113,68048313,2024-08-09,15:22:12
3216,39809025,2024-10-24,20:43:57
3471,36112836,2024-09-09,03:09:43
3416,38571264,2024-08-07,14:58:07
3789,79263531,2024-05-09,16:39:45
5224,54356019,2024-10-28,00:43:49
3228,53701008,2024-04-21,01:11:20
1276,97425906,2024-08-07,23:19:20
4733,65961291,2024-04-13,10:07:36
4307,30065445,2024-10-10,04:10:03
2653,79269747,2024-09-04,08:23:45
5889,38919360,2024-06-18,15:01:01
4670,54293082,2024-02-12,17:40:17
5835,92070822,2024-10-09,07:58:25
3651,48021138,2024-09-07,10:05:10
4122,52201398,2024-08-18,19:01:00
1914,25399560,2024-02-17,06:06:51
2847,56768604,2024-01-29,06:37:17
1557,37847877,2024-11-30,11:55:57
3501,33587586,2024-08-01,12:03:38
3199,88415814,2024-07-05,18:23:41
4560,34564275,2024-01-24,20:16:49
3266,45321063,2024-11-27,08:33:25
1716,27129162,2024-03-19,00:22:57
2716,39496671,2024-04-17,17:58:41
1619,67331919,2024-04-20,07:39:26
2851,68518398,2024-08-02,17:06:13
1362,22770969,2024-07-28,15:45:51
5175,92101125,2024-01-08,08:16:19
3153,29899944,2024-02-17,19:16:03
5442,22332741,2024-06-16,23:28:03
1249,43550280,2024-09-04,05:31:45
2388,37500558,2024-01-24,23:25:39
5327,38592243,2024-11-21,15:51:04
2450,33701805,2024-08-06,15:28:38
1854,67250334,2024-10-11,11:34:18
2120,31344387,2024-04-10,05:32:44
4564,76491195,2024-04-12,10:06:23
4073,84655911,2024-04-14,01:26:28
3608,97800420,2024-08-27,06:32:50
4185,41850204,2024-01-17,03:56:27
1968,74827638,2024-12-19,05:19:15
5671,36223947,2024-03-04,22:57:51
2063,55361457,2024-09-02,01:19:06
3704,88732053,2024-09-20,14:48:07
1425,66697110,2024-11-25,00:38:58
4701,30048351,2024-07-21,22:44:52
3676,75034320,2024-01-13,13:48:11
2751,46988505,2024-10-06,18:57:16
5544,62658264,2024-01-13,18:58:56
1435,72067734,2024-11-19,01:52:25
4527,45178095,2024-06-17,03:53:56
5344,84659019,2024-12-06,16:09:02
1915,37141584,2024-12-02,20:35:41
2735,45563487,2024-06-13,18:16:30
1979,49289202,2024-08-04,05:05:15
4104,46142352,2024-04-10,00:54:44
1936,21188997,2024-04-12,18:50:43
2678,64049871,2024-01-25,10:54:27
1628,43494336,2024-03-05,14:45:39
2452,62453136,2024-11-27,21:41:57
5917,96822177,2024-07-20,19:13:57
4765,25593033,2024-05-22,12:56:41
5606,83096472,2024-09-16,04:58:47
5147,93404154,2024-07-24,22:56:07
3163,40242591,2024-06-03,04:39:18
1095,74327250,2024-04-23,23:55:48
3131,95622489,2024-10-20,22:29:44
2098,35551842,2024-08-25,00:41:16
2070,46411971,2024-05-05,14:21:58
5739,58684686,2024-05-02,12:31:31
2595,80227788,2024-08-28,02:40:35
5496,40354479,2024-01-28,13:35:52
4173,74430591,2024-09-15,06:24:10
4861,59714211,2024-09-13,21:17:50
2729,44829222,2024-10-05,23:32:02
1433,26044470,2024-07-18,10:42:07
2311,23241831,2024-12-26,02:00:41
4041,64561914,2024-08-06,10:43:26
1487,94370742,2024-09-20,17:30:45
2912,35842440,2024-01-14,11:10:38
4269,27287670,2024-10-13,01:37:49
3548,49436055,2024-11-12,13:05:55
2175,60655935,2024-02-16,01:13:04
1482,21701817,2024-02-15,06:29:03
1521,80446125,2024-10-31,23:19:02
1497,53957418,2024-09-08,21:06:18
3946,82087926,2024-06-03,17:10:17
2394,68592213,2024-10-25,11:10:35
3081,67999362,2024-08-31,11:04:44
2515,26425977,2024-11-15,07:22:21
5684,76801995,2024-08-05,05:36:37
1014,42589908,2024-07-04,05:07:57
3464,48721215,2024-02-18,05:56:39
1785,61705662,2024-12-13,20:02:56
1043,56611650,2024-06-01,17:48:43
4006,55206834,2024-09-23,18:06:53
1767,78958947,2024-07-15,14:07:29
3708,79495077,2024-10-19,00:32:45
4316,47724324,2024-10-24,03:50:59
3796,52840092,2024-11-26,10:54:47
2732,58529286,2024-09-12,21:15:43
4084,75143100,2024-06-23,22:14:17
3558,67251888,2024-07-26,09:27:37
1420,83468655,2024-02-17,07:03:03
3649,66117468,2024-08-17,06:15:52
5180,62344356,2024-05-09,05:33:28
3779,83072385,2024-02-10,21:23:15
5606,60345912,2024-05-07,03:21:55
4682,41414307,2024-11-02,03:41:04
2977,86769351,2024-01-05,23:16:13
3020,42763179,2024-10-05,00:10:40
4582,31039803,2024-12-08,15:32:15
3218,81606963,2024-11-13,10:08:35
5885,71901456,2024-04-16,03:28:44
5282,88928634,2024-03-18,10:23:34
5602,28594584,2024-08-24,15:46:05
4879,21408888,2024-01-26,00:22:10
3722,86804316,2024-10-07,16:17:47
1275,83739051,2024-08-05,01:13:33
4523,78455451,2024-12-03,07:58:14
5038,74794227,2024-08-11,15:31:27
4207,59533947,2024-02-23,12:14:54
1756,31955109,2024-06-25,20:04:34
3934,66288408,2024-12-30,23:50:07
3222,42256575,2024-03-29,14:25:50
3621,35673831,2024-06-30,22:54:43
1386,78053742,2024-02-28,00:10:47
4644,95096460,2024-10-10,08:12:00
1799,50813676,2024-08-06,07:13:06
4589,69086385,2024-09-24,04:13:44
1522,47019585,2024-04-30,11:56:44
1715,45284544,2024-08-24,08:44:18
1185,35952774,2024-07-29,22:18:50
4262,70379313,2024-09-14,14:52:06
2130,82175727,2024-03-12,20:09:46
1407,93100347,2024-07-23,23:53:43
1584,61805895,2024-06-10,01:04:05
5295,96619380,2024-08-15,01:51:25
5880,44452377,2024-08-09,20:14:19
3408,45297753,2024-06-17,17:27:11
4032,32204526,2024-07-15,17:47:57
4618,67473333,2024-04-07,21:58:55
3927,30813696,2024-01-03,21:44:01
4002,70555692,2024-02-07,17:10:10
5034,55223928,2024-10-21,18:15:47
1324,41204517,2024-10-02,14:48:20
3868,57586008,2024-09-26,12:20:54
4802,35306310,2024-12-08,22:00:58
4512,63314829,2024-10-14,17:30:17
4243,78906888,2024-10-24,01:42:54
3615,44007156,2024-03-09,00:22:10
3685,64825317,2024-09-28,07:44:23
4278,40148574,2024-02-19,23:14:20
4880,90380847,2024-07-26,03:27:15
1620,81650475,2024-02-08,19:08:59
5283,48513756,2024-02-09,21:58:47
2549,92880456,2024-03-14,10:16:49
2178,51255012,2024-10-10,07:39:46
4322,97881228,2024-03-03,19:55:30
5590,51917793,2024-10-30,02:22:14
1583,30361482,2024-03-13,06:04:31
3985,59834646,2024-09-26,07:22:57
4422,82244103,2024-09-06,16:38:59
5691,37706463,2024-06-23,13:50:00
2415,28444623,2024-03-19,13:08:11
4812,55711107,2024-11-10,05:55:56
4492,93398715,2024-06-06,14:37:40
4334,51858741,2024-08-30,17:01:52
3430,84909213,2024-05-18,08:58:15
5734,56582901,2024-03-22,12:53:35
4689,25394898,2024-08-14,09:16:49
1751,26378580,2024-10-18,05:52:16
3774,95275947,2024-09-07,05:52:41
5597,37657512,2024-10-18,09:15:49
3621,72170298,2024-05-09,00:39:37
2617,42100398,2024-03-16,06:39:59
1635,94876569,2024-08-29,09:07:38
4438,81347445,2024-01-10,01:01:11
2259,69761598,2024-05-04,21:01:55
3749,24947346,2024-09-20,20:50:40
2234,36273675,2024-08-16,17:38:24
2682,45004047,2024-07-15,00:58:11
4937,50183529,2024-03-09,12:07:21
1201,51324942,2024-05-05,20:41:09
5913,88070049,2024-02-12,17:12:01
2986,62801232,2024-06-11,03:12:04
5523,25856436,2024-08-23,18:22:09
5046,58635735,2024-11-18,17:39:37
2493,30361482,2024-04-09,07:20:18
1616,48351363,2024-12-20,23:29:46
4611,54847083,2024-07-05,11:50:59
4541,71567346,2024-02-28,05:23:54
1902,83727396,2024-01-24,02:03:26
3418,85794993,2024-01-14,00:47:49
3512,31331178,2024-04-26,17:10:33
2589,77898342,2024-10-14,12:34:30
2745,33575931,2024-01-08,04:40:26
1966,63230913,2024-09-05,23:12:31
3607,83921646,2024-01-09,12:39:38
5702,69234015,2024-01-23,17:45:05
4533,28738329,2024-12-30,00:52:09
1684,77099586,2024-05-02,08:04:47
2919,37212291,2024-11-17,21:22:30
2041,65181960,2024-09-06,19:20:18
1517,66023451,2024-01-02,08:59:33
1321,89353653,2024-11-16,04:54:28
3996,83849385,2024-05-07,08:26:53
5869,97137639,2024-12-29,11:32:46
4710,46262010,2024-09-28,18:20:30
4282,40798146,2024-08-04,19:29:29
4543,96822954,2024-10-02,07:05:26
3847,88390950,2024-09-17,17:35:18
4140,82652805,2024-09-21,20:53:10
1886,57404967,2024-09-09,21:27:44
1705,92922414,2024-02-13,04:02:12
5891,55598442,2024-07-30,12:50:26
5549,79124448,2024-10-25,17:33:43
5581,64796568,2024-10-19,12:17:28
1473,55943430,2024-05-19,09:17:23
4957,36042129,2024-12-14,23:05:59
1067,42240258,2024-03-02,22:11:49
2215,43893714,2024-02-10,07:10:28
4971,89512938,2024-01-29,12:52:59
1605,89709519,2024-11-16,13:49:04
2596,75059184,2024-04-15,22:29:32
1324,59415066,2024-11-11,01:39:49
5656,57004035,2024-10-08,17:58:35
3582,62608536,2024-11-08,20:56:22
5689,39310191,2024-07-11,12:14:41
5970,30466377,2024-03-29,00:28:47
2801,42472581,2024-05-26,20:37:56
4406,31112841,2024-08-13,22:58:27
4466,28066224,2024-07-05,12:00:32
5368,71180400,2024-03-08,14:28:45
4310,70274418,2024-09-14,19:00:32
5943,67696332,2024-05-15,09:51:09
5599,38402655,2024-02-14,12:19:12
5072,43423629,2024-10-09,02:51:10
1128,77176509,2024-09-21,11:28:25
1334,96484959,2024-10-09,15:17:11
1280,96614718,2024-09-11,02:49:17
3478,42171882,2024-07-18,12:07:42
5470,71898348,2024-05-08,21:40:12
3088,33967539,2024-02-23,22:34:15
2005,56719653,2024-03-29,15:39:17
5273,61021902,2024-12-08,13:05:45
2137,40993950,2024-04-18,14:12:09
4963,61071630,2024-02-20,21:42:49
3019,70016454,2024-05-23,23:23:42
3262,67068516,2024-12-10,14:34:51
1827,31986189,2024-06-15,23:48:23
2029,87300042,2024-01-29,13:37:35
1082,37353705,2024-05-11,03:21:10
5458,97450770,2024-09-24,02:44:01
5752,62552592,2024-09-21,10:13:56
3409,34838556,2024-09-10,18:44:03
2311,41203740,2024-08-20,09:47:52
2101,25528542,2024-03-16,20:47:04
4174,23883633,2024-10-17,21:42:19
5727,81384741,2024-04-10,13:27:40
5936,27247266,2024-12-17,02:06:45
2011,66232464,2024-02-09,10:32:56
4183,48443049,2024-01-07,14:50:44
3491,86050626,2024-08-25,19:11:00
2881,64734408,2024-09-08,06:07:36
5640,38997060,2024-03-14,00:43:36
1338,40778721,2024-01-15,06:17:39
5724,33179661,2024-04-07,19:11:19
1750,59360676,2024-08-13,16:51:12
3607,34565052,2024-06-28,04:47:11
2916,32544852,2024-05-31,18:56:28
2008,31552623,2024-08-10,08:23:53
4571,69673020,2024-01-07,12:23:17
1292,90692424,2024-11-22,08:03:11
3693,75839292,2024-11-12,12:54:08
3022,74767809,2024-02-16,04:36:40
2957,50556489,2024-02-09,17:29:34
4965,72608526,2024-09-01,02:06:21
4186,42965199,2024-09-10,07:47:13
1555,78070059,2024-10-03,00:58:53
2701,55945761,2024-10-04,06:58:38
4616,36840885,2024-06-04,23:41:03
5193,80477205,2024-06-10,16:49:11
5935,56039778,2024-01-10,02:37:40
3466,60226254,2024-10-06,19:58:17
4393,57236358,2024-01-11,07:45:15
4750,87304704,2024-11-04,17:19:35
2617,20401119,2024-11-15,05:02:54
3791,84300045,2024-04-29,07:52:37
4682,96819069,2024-08-08,15:43:41
5807,53631078,2024-01-24,10:59:53
1483,44883612,2024-05-23,23:06:56
3861,72838518,2024-03-05,15:09:02
3759,38583696,2024-05-12,17:27:41
5344,63329592,2024-12-02,18:03:53
1076,81561120,2024-11-30,17:06:11
3216,60176526,2024-12-02,00:49:02
2591,56623305,2024-09-01,13:36:04
4606,49897593,2024-02-19,05:52:14
1767,30358374,2024-08-21,02:53:34
3235,91230885,2024-02-01,15:36:53
5215,41797368,2024-08-31,21:52:29
3362,70889802,2024-02-13,16:02:58
1693,64213041,2024-05-12,19:11:16
3565,63878154,2024-08-28,11:12:25
3650,38505219,2024-07-03,23:06:04
4180,43516092,2024-02-27,02:42:42
1858,97475634,2024-09-25,23:37:05
2618,86973702,2024-10-09,13:56:37
1584,93631815,2024-07-03,14:04:04
1221,78574332,2024-01-05,04:25:35
3535,58892145,2024-10-15,00:41:29
5799,48162552,2024-11-21,03:48:14
4528,77435250,2024-04-15,21:45:51
3035,94952715,2024-01-05,04:48:41
4624,81539364,2024-09-02,17:09:29
3441,38575149,2024-11-04,01:25:23
3364,68764707,2024-06-13,17:20:49
2487,53638071,2024-05-29,14:28:55
3730,83017995,2024-05-14,03:29:30
3980,87733608,2024-12-03,17:50:19
2003,58199061,2024-11-08,04:03:12
5725,26068557,2024-02-05,16:33:51
2982,71397960,2024-11-06,15:06:04
1978,94460097,2024-11-01,14:26:16
4855,76537038,2024-12-27,15:09:50
5971,43651290,2024-03-01,11:55:53
1475,54221598,2024-01-14,10:14:55
3217,65575122,2024-12-23,08:25:58
3262,56259669,2024-03-21,15:42:28
3478,44194413,2024-07-03,12:12:58
5599,84306261,2024-08-22,15:19:57
2770,57063087,2024-05-13,13:43:27
1613,97624818,2024-02-28,04:31:57
3123,23565063,2024-02-11,01:35:43
3077,83352105,2024-06-29,10:16:27
1873,86575101,2024-01-11,16:16:47
5510,66127569,2024-03-06,00:31:15
2964,91062276,2024-01-30,08:29:53
3897,58470234,2024-02-27,23:10:46
1113,55091061,2024-03-03,22:38:06
1351,74749161,2024-06-24,14:07:40
4870,51867288,2024-08-23,16:07:26
5640,36101958,2024-08-12,12:56:55
5699,34463265,2024-07-02,02:56:23
1744,39727440,2024-06-06,13:22:28
2804,61883595,2024-02-11,07:56:21
3159,59153994,2024-12-14,12:06:49
5769,89984577,2024-10-23,06:19:45
3232,28554957,2024-09-17,17:37:44
4375,76710309,2024-05-21,20:05:45
2579,63494316,2024-11-21,02:45:02
3254,53534730,2024-09-26,15:21:36
2685,40291542,2024-02-10,07:21:45
5648,83282952,2024-06-16,17:34:46
2093,83159409,2024-01-18,01:22:54
5755,50718882,2024-02-19,08:33:17
1695,21499020,2024-10-22,14:58:09
2293,31333509,2024-07-28,01:24:49
1234,50353692,2024-12-22,09:59:23
3387,50823000,2024-07-11,14:07:16
2670,24092646,2024-11-06,06:19:37
2364,21899952,2024-11-20,09:40:30
3835,51819114,2024-08-21,02:47:01
2492,93296928,2024-01-16,04:34:25
3978,68366883,2024-07-11,05:08:53
1835,76840845,2024-11-30,17:08:48
2051,80795775,2024-12-25,13:22:39
1336,71611635,2024-05-22,16:05:31
5532,69173409,2024-09-24,17:38:11
3822,62729748,2024-10-21,22:19:17
4519,39380898,2024-11-11,21:01:00
5858,69073953,2024-05-09,01:20:54
2465,97616271,2024-06-30,13:14:52
4486,23682390,2024-09-19,23:53:06
2301,89686986,2024-05-02,08:06:43
4941,31361481,2024-12-19,22:15:58
5839,73149318,2024-10-03,01:02:06
3598,31834674,2024-03-07,13:46:53
5476,30370029,2024-04-08,20:07:09
4788,53588343,2024-09-13,12:20:54
2755,88470981,2024-05-30,07:37:51
1945,87843942,2024-02-24,20:31:48
3289,81051408,2024-10-06,17:24:34
2077,53696346,2024-01-17,13:20:08
2922,74613186,2024-03-19,04:54:15
2059,22501350,2024-07-25,16:47:48
3852,65931765,2024-05-06,17:01:39
1730,95664447,2024-03-01,13:50:54
5819,83976036,2024-07-04,03:56:10
3159,67410396,2024-02-27,06:24:55
5542,42733653,2024-08-30,22:03:29
3183,70737510,2024-09-25,09:14:14
5551,64095714,2024-01-08,11:54:23
3838,88358316,2024-02-10,12:50:19
4003,35851764,2024-03-05,22:49:12
3804,21062346,2024-06-09,12:42:54
1470,58641174,2024-09-22,21:08:43
2696,44007156,2024-11-25,12:23:23
3640,86719623,2024-11-24,00:41:41
1702,42039792,2024-06-09,15:27:46
3523,64907679,2024-05-16,01:40:26
1134,51548718,2024-02-03,06:59:04
2498,56174976,2024-08-04,04:54:26
5820,93154737,2024-08-23,21:53:32
5724,72039762,2024-12-11,13:51:05
4422,58507530,2024-01-09,04:25:47
3787,84407271,2024-09-28,19:03:00
3999,24043695,2024-04-02,04:26:17
5346,26180445,2024-03-09,19:53:02
1824,21702594,2024-09-18,00:32:16
2685,64680795,2024-04-15,22:47:33
1970,36393333,2024-11-30,00:53:01
2781,31930245,2024-11-18,07:00:49
5362,48112047,2024-05-04,22:00:18
4542,78212250,2024-11-20,17:29:03
4944,25115955,2024-02-27,04:03:55
4756,57972954,2024-01-15,19:59:28
4658,62258109,2024-07-31,01:10:12
3359,74993916,2024-11-14,18:56:33
1595,50794251,2024-01-31,02:05:45
4670,44409642,2024-06-20,08:29:08
5284,33817578,2024-02-11,12:55:07
3509,58222371,2024-12-18,03:33:53
4141,41582139,2024-07-01,03:47:28
4397,81730506,2024-02-17,17:46:27
1921,24151698,2024-04-08,16:04:12
2420,47666049,2024-12-31,16:23:01
3243,54097278,2024-08-14,22:13:33
4841,66833862,2024-06-01,21:06:38
2710,91064607,2024-10-02,05:17:41
5701,21342843,2024-10-03,09:56:23
4257,94447665,2024-02-26,20:12:09
2130,27468711,2024-07-15,10:35:13
1735,34878960,2024-09-18,11:33:20
3184,42226272,2024-06-26,16:38:19
3441,72666801,2024-12-26,22:00:23
4066,89655906,2024-10-15,05:07:31
4919,82292277,2024-10-12,01:29:35
2052,55149336,2024-01-06,05:41:33
4949,50401866,2024-10-12,07:20:12
1277,90759246,2024-05-10,12:53:44
5745,76095702,2024-05-24,15:53:35
3808,85545576,2024-12-10,04:59:48
4209,35949666,2024-03-06,00:51:40
3687,81776349,2024-10-27,23:13:13
2059,63031224,2024-02-09,10:57:33
2066,78061512,2024-10-10,12:12:27
4449,92763129,2024-08-10,23:13:21
5952,87380850,2024-06-20,19:38:28
3922,36828453,2024-06-24,01:23:10
5388,50112822,2024-12-28,11:44:00
3335,56319498,2024-08-30,23:19:59
1687,23589150,2024-09-10,05:05:50
4688,60956634,2024-08-05,11:52:36
2181,72558021,2024-11-12,16:22:47
5651,38735988,2024-04-09,11:59:15
2018,78263532,2024-07-24,22:18:36
1715,39610113,2024-08-25,15:38:59
4443,75149316,2024-12-24,06:22:37
5790,36589914,2024-01-20,02:55:51
2093,60684684,2024-11-15,20:04:49
2723,41272116,2024-07-23,02:37:34
2689,62161761,2024-10-15,17:09:20
4631,22702593,2024-02-02,15:05:54
2417,85125219,2024-11-02,11:44:07
2944,54175755,2024-09-08,03:06:17
1101,39976857,2024-05-26,06:25:27
5984,45828444,2024-05-10,17:29:29
3672,93993897,2024-04-21,00:01:13
5995,53685468,2024-09-22,03:08:58
4470,46099617,2024-09-05,06:00:07
5045,24453951,2024-11-22,00:14:08
2817,80630274,2024-06-13,23:45:32
3079,29122944,2024-02-15,00:57:46
3203,51384771,2024-01-08,16:44:10
5407,72533934,2024-10-13,10:35:25
5794,87556452,2024-02-20,18:55:05
4009,32754642,2024-02-21,06:14:54
5375,42718113,2024-09-11,01:01:08
5737,44438391,2024-11-15,02:19:48
4532,36931017,2024-02-15,01:31:21
5835,85843944,2024-04-17,22:04:16
2788,70432149,2024-03-04,18:35:46
5899,21080994,2024-07-22,13:05:41
2679,60978390,2024-07-31,11:35:01
5388,80087928,2024-12-07,12:50:59
5354,64491984,2024-08-11,01:10:58
3436,30405771,2024-09-26,01:39:44
3398,41460150,2024-03-21,00:48:33
2012,59743737,2024-12-25,14:50:28
1330,46569702,2024-08-10,18:27:00
5748,69582111,2024-11-27,06:43:43
2759,80255760,2024-05-18,02:54:07
4002,86502840,2024-06-25,13:08:39
5995,23910828,2024-08-28,06:26:03
2808,58421283,2024-04-19,22:01:44
2588,28602354,2024-05-26,14:56:09
5912,53890596,2024-09-16,16:41:01
1717,86545575,2024-05-04,15:47:11
2029,45750744,2024-03-26,23:17:38
2974,38201412,2024-04-05,11:43:06
3889,35171889,2024-04-03,17:15:17
4473,65184291,2024-07-18,14:59:55
2950,40196748,2024-11-20,08:12:01
2496,92102679,2024-09-13,08:47:16
5139,29461716,2024-03-10,09:21:42
1970,92767791,2024-12-22,14:18:05
4076,79863375,2024-06-07,15:51:18
2944,60201390,2024-08-21,01:51:42
1529,69312492,2024-03-11,04:57:49
3117,33778728,2024-08-30,11:23:22
5313,31754643,2024-05-10,22:13:08
2333,94436010,2024-03-24,12:38:29
2846,37563495,2024-04-08,16:46:08
2484,75585213,2024-10-16,17:20:41
2781,91958157,2024-09-17,20:16:48
5682,67944195,2024-10-06,09:15:25
5814,33355263,2024-12-06,03:50:59
2987,71694774,2024-08-21,23:56:57
4465,67213815,2024-08-08,08:27:16
1885,57055317,2024-06-20,04:54:07
2669,38707239,2024-02-24,19:12:47
3182,36199860,2024-04-10,07:38:44
2574,97049061,2024-07-11,00:13:09
4072,96524586,2024-03-23,19:23:09
1343,59599215,2024-09-03,10:33:28
2077,48944991,2024-08-21,08:38:00
1255,97321011,2024-10-29,12:19:53
5724,39648186,2024-03-23,08:20:06
5723,35827677,2024-08-04,08:15:30
5795,63089499,2024-11-23,06:58:52
5230,50622534,2024-09-08,21:29:07
4721,27290778,2024-05-01,00:54:34
5568,70662141,2024-09-04,06:31:01
1327,59932548,2024-09-15,19:22:06
5330,73261206,2024-03-07,01:35:50
4006,36223170,2024-02-21,09:41:05
2057,44290761,2024-08-10,10:03:53
2809,50583684,2024-08-03,05:19:42
2024,85849383,2024-01-17,10:39:59
2027,30863424,2024-06-24,22:30:33
2247,96610833,2024-08-04,06:02:27
2097,81952728,2024-09-29,00:07:26
5621,30080208,2024-01-01,04:40:24
1790,50774049,2024-04-28,05:56:42
4220,39917028,2024-09-08,09:39:44
4864,22228623,2024-12-08,11:24:31
3820,28676169,2024-02-14,14:41:39
2634,80758479,2024-05-14,21:19:53
5810,67094934,2024-04-11,14:35:10
